algorithm_name,graph_filename,num_vertices,numEdges,color_count,duration_ns
first_fit,miles1000.col.txt,128,6432,44,793879
first_fit,miles1000.col.txt,128,6432,44,805621
first_fit,miles1000.col.txt,128,6432,44,804579
first_fit,miles1000.col.txt,128,6432,44,791013
first_fit,miles1000.col.txt,128,6432,44,798467
first_fit,miles1000.col.txt,128,6432,44,794970
first_fit,miles1000.col.txt,128,6432,44,801142
first_fit,miles1000.col.txt,128,6432,44,795512
first_fit,miles1000.col.txt,128,6432,44,800461
first_fit,miles1000.col.txt,128,6432,44,799239
first_fit,miles1000.col.txt,128,6432,44,801673
first_fit,miles1000.col.txt,128,6432,44,789210
first_fit,miles1000.col.txt,128,6432,44,800000
first_fit,inithx.i.1.col,864,18707,54,2537839
first_fit,inithx.i.1.col,864,18707,54,2561894
first_fit,inithx.i.1.col,864,18707,54,2562686
first_fit,inithx.i.1.col,864,18707,54,2541917
first_fit,inithx.i.1.col,864,18707,54,2536588
first_fit,inithx.i.1.col,864,18707,54,2548069
first_fit,inithx.i.1.col,864,18707,54,2631796
first_fit,inithx.i.1.col,864,18707,54,2538751
first_fit,inithx.i.1.col,864,18707,54,2539172
first_fit,inithx.i.1.col,864,18707,54,2537199
first_fit,inithx.i.1.col,864,18707,54,2537239
first_fit,inithx.i.1.col,864,18707,54,2581251
first_fit,inithx.i.1.col,864,18707,54,2539302
first_fit,mulsol.i.2.col,188,3885,31,536817
first_fit,mulsol.i.2.col,188,3885,31,540975
first_fit,mulsol.i.2.col,188,3885,31,536326
first_fit,mulsol.i.2.col,188,3885,31,532929
first_fit,mulsol.i.2.col,188,3885,31,541996
first_fit,mulsol.i.2.col,188,3885,31,532829
first_fit,mulsol.i.2.col,188,3885,31,534823
first_fit,mulsol.i.2.col,188,3885,31,543349
first_fit,mulsol.i.2.col,188,3885,31,541365
first_fit,mulsol.i.2.col,188,3885,31,541245
first_fit,mulsol.i.2.col,188,3885,31,533951
first_fit,mulsol.i.2.col,188,3885,31,541676
first_fit,mulsol.i.2.col,188,3885,31,538490
first_fit,anna.col.txt,138,986,12,138660
first_fit,anna.col.txt,138,986,12,139051
first_fit,anna.col.txt,138,986,12,146034
first_fit,anna.col.txt,138,986,12,137648
first_fit,anna.col.txt,138,986,12,137488
first_fit,anna.col.txt,138,986,12,144471
first_fit,anna.col.txt,138,986,12,136085
first_fit,anna.col.txt,138,986,12,137688
first_fit,anna.col.txt,138,986,12,137668
first_fit,anna.col.txt,138,986,12,136757
first_fit,anna.col.txt,138,986,12,135635
first_fit,anna.col.txt,138,986,12,137929
first_fit,anna.col.txt,138,986,12,138169
first_fit,queen7_7.col.txt,49,952,10,122480
first_fit,queen7_7.col.txt,49,952,10,122741
first_fit,queen7_7.col.txt,49,952,10,122760
first_fit,queen7_7.col.txt,49,952,10,122970
first_fit,queen7_7.col.txt,49,952,10,122821
first_fit,queen7_7.col.txt,49,952,10,121408
first_fit,queen7_7.col.txt,49,952,10,121628
first_fit,queen7_7.col.txt,49,952,10,139963
first_fit,queen7_7.col.txt,49,952,10,121939
first_fit,queen7_7.col.txt,49,952,10,120747
first_fit,queen7_7.col.txt,49,952,10,121307
first_fit,queen7_7.col.txt,49,952,10,130635
first_fit,queen7_7.col.txt,49,952,10,122309
first_fit,miles500.col.txt,128,2340,22,311454
first_fit,miles500.col.txt,128,2340,22,335228
first_fit,miles500.col.txt,128,2340,22,313438
first_fit,miles500.col.txt,128,2340,22,306194
first_fit,miles500.col.txt,128,2340,22,303359
first_fit,miles500.col.txt,128,2340,22,302267
first_fit,miles500.col.txt,128,2340,22,304030
first_fit,miles500.col.txt,128,2340,22,313198
first_fit,miles500.col.txt,128,2340,22,310252
first_fit,miles500.col.txt,128,2340,22,303810
first_fit,miles500.col.txt,128,2340,22,304181
first_fit,miles500.col.txt,128,2340,22,303088
first_fit,miles500.col.txt,128,2340,22,305132
first_fit,myciel5.col.txt,47,236,6,35046
first_fit,myciel5.col.txt,47,236,6,35727
first_fit,myciel5.col.txt,47,236,6,34845
first_fit,myciel5.col.txt,47,236,6,34454
first_fit,myciel5.col.txt,47,236,6,34746
first_fit,myciel5.col.txt,47,236,6,34485
first_fit,myciel5.col.txt,47,236,6,34494
first_fit,myciel5.col.txt,47,236,6,34584
first_fit,myciel5.col.txt,47,236,6,34424
first_fit,myciel5.col.txt,47,236,6,34335
first_fit,myciel5.col.txt,47,236,6,35406
first_fit,myciel5.col.txt,47,236,6,35046
first_fit,myciel5.col.txt,47,236,6,35086
first_fit,inithx.i.3.col,621,13969,31,1962420
first_fit,inithx.i.3.col,621,13969,31,1942583
first_fit,inithx.i.3.col,621,13969,31,1923617
first_fit,inithx.i.3.col,621,13969,31,1930862
first_fit,inithx.i.3.col,621,13969,31,1947152
first_fit,inithx.i.3.col,621,13969,31,1922877
first_fit,inithx.i.3.col,621,13969,31,1937544
first_fit,inithx.i.3.col,621,13969,31,1921122
first_fit,inithx.i.3.col,621,13969,31,1934879
first_fit,inithx.i.3.col,621,13969,31,1947302
first_fit,inithx.i.3.col,621,13969,31,1922656
first_fit,inithx.i.3.col,621,13969,31,1940499
first_fit,inithx.i.3.col,621,13969,31,1924700
first_fit,queen9_9.col.txt,81,2112,16,263644
first_fit,queen9_9.col.txt,81,2112,16,265218
first_fit,queen9_9.col.txt,81,2112,16,269836
first_fit,queen9_9.col.txt,81,2112,16,265197
first_fit,queen9_9.col.txt,81,2112,16,265528
first_fit,queen9_9.col.txt,81,2112,16,287449
first_fit,queen9_9.col.txt,81,2112,16,287720
first_fit,queen9_9.col.txt,81,2112,16,264947
first_fit,queen9_9.col.txt,81,2112,16,264516
first_fit,queen9_9.col.txt,81,2112,16,271900
first_fit,queen9_9.col.txt,81,2112,16,263894
first_fit,queen9_9.col.txt,81,2112,16,265148
first_fit,queen9_9.col.txt,81,2112,16,320661
first_fit,le450_5a.col.txt,450,5714,14,771437
first_fit,le450_5a.col.txt,450,5714,14,759865
first_fit,le450_5a.col.txt,450,5714,14,796934
first_fit,le450_5a.col.txt,450,5714,14,755246
first_fit,le450_5a.col.txt,450,5714,14,778290
first_fit,le450_5a.col.txt,450,5714,14,772980
first_fit,le450_5a.col.txt,450,5714,14,769283
first_fit,le450_5a.col.txt,450,5714,14,765977
first_fit,le450_5a.col.txt,450,5714,14,758282
first_fit,le450_5a.col.txt,450,5714,14,767810
first_fit,le450_5a.col.txt,450,5714,14,865924
first_fit,le450_5a.col.txt,450,5714,14,756849
first_fit,le450_5a.col.txt,450,5714,14,773581
first_fit,huck.col.txt,74,602,11,86172
first_fit,huck.col.txt,74,602,11,85330
first_fit,huck.col.txt,74,602,11,85450
first_fit,huck.col.txt,74,602,11,86042
first_fit,huck.col.txt,74,602,11,85501
first_fit,huck.col.txt,74,602,11,85681
first_fit,huck.col.txt,74,602,11,85450
first_fit,huck.col.txt,74,602,11,86172
first_fit,huck.col.txt,74,602,11,95138
first_fit,huck.col.txt,74,602,11,85621
first_fit,huck.col.txt,74,602,11,85731
first_fit,huck.col.txt,74,602,11,86121
first_fit,huck.col.txt,74,602,11,86212
first_fit,fpsol2.i.3.col,425,8688,30,1211452
first_fit,fpsol2.i.3.col,425,8688,30,1198056
first_fit,fpsol2.i.3.col,425,8688,30,1217012
first_fit,fpsol2.i.3.col,425,8688,30,1208486
first_fit,fpsol2.i.3.col,425,8688,30,1257489
first_fit,fpsol2.i.3.col,425,8688,30,1211522
first_fit,fpsol2.i.3.col,425,8688,30,1229321
first_fit,fpsol2.i.3.col,425,8688,30,1205942
first_fit,fpsol2.i.3.col,425,8688,30,1211512
first_fit,fpsol2.i.3.col,425,8688,30,1209439
first_fit,fpsol2.i.3.col,425,8688,30,1203016
first_fit,fpsol2.i.3.col,425,8688,30,1401012
first_fit,fpsol2.i.3.col,425,8688,30,1200271
first_fit,le450_25a.col.txt,450,8260,28,1106245
first_fit,le450_25a.col.txt,450,8260,28,1086548
first_fit,le450_25a.col.txt,450,8260,28,1109030
first_fit,le450_25a.col.txt,450,8260,28,1086818
first_fit,le450_25a.col.txt,450,8260,28,1085927
first_fit,le450_25a.col.txt,450,8260,28,1086597
first_fit,le450_25a.col.txt,450,8260,28,1126793
first_fit,le450_25a.col.txt,450,8260,28,1086888
first_fit,le450_25a.col.txt,450,8260,28,1091597
first_fit,le450_25a.col.txt,450,8260,28,1092158
first_fit,le450_25a.col.txt,450,8260,28,1136306
first_fit,le450_25a.col.txt,450,8260,28,1094904
first_fit,le450_25a.col.txt,450,8260,28,1120692
first_fit,mulsol.i.5.col,186,3973,31,548168
first_fit,mulsol.i.5.col,186,3973,31,620454
first_fit,mulsol.i.5.col,186,3973,31,558027
first_fit,mulsol.i.5.col,186,3973,31,545914
first_fit,mulsol.i.5.col,186,3973,31,551344
first_fit,mulsol.i.5.col,186,3973,31,546305
first_fit,mulsol.i.5.col,186,3973,31,549310
first_fit,mulsol.i.5.col,186,3973,31,545833
first_fit,mulsol.i.5.col,186,3973,31,551374
first_fit,mulsol.i.5.col,186,3973,31,544130
first_fit,mulsol.i.5.col,186,3973,31,547487
first_fit,mulsol.i.5.col,186,3973,31,551555
first_fit,mulsol.i.5.col,186,3973,31,552356
first_fit,le450_5d.col.txt,450,9757,18,1241839
first_fit,le450_5d.col.txt,450,9757,18,1247269
first_fit,le450_5d.col.txt,450,9757,18,1242640
first_fit,le450_5d.col.txt,450,9757,18,1264982
first_fit,le450_5d.col.txt,450,9757,18,1265453
first_fit,le450_5d.col.txt,450,9757,18,1248642
first_fit,le450_5d.col.txt,450,9757,18,1262708
first_fit,le450_5d.col.txt,450,9757,18,1233133
first_fit,le450_5d.col.txt,450,9757,18,1243532
first_fit,le450_5d.col.txt,450,9757,18,1244574
first_fit,le450_5d.col.txt,450,9757,18,1242480
first_fit,le450_5d.col.txt,450,9757,18,1255775
first_fit,le450_5d.col.txt,450,9757,18,1236620
first_fit,zeroin.i.2.col,211,3541,30,503905
first_fit,zeroin.i.2.col,211,3541,30,506039
first_fit,zeroin.i.2.col,211,3541,30,491953
first_fit,zeroin.i.2.col,211,3541,30,504035
first_fit,zeroin.i.2.col,211,3541,30,496692
first_fit,zeroin.i.2.col,211,3541,30,503926
first_fit,zeroin.i.2.col,211,3541,30,532709
first_fit,zeroin.i.2.col,211,3541,30,495921
first_fit,zeroin.i.2.col,211,3541,30,496371
first_fit,zeroin.i.2.col,211,3541,30,496682
first_fit,zeroin.i.2.col,211,3541,30,502031
first_fit,zeroin.i.2.col,211,3541,30,500278
first_fit,zeroin.i.2.col,211,3541,30,499056
first_fit,le450_15c.col.txt,450,16680,30,2056857
first_fit,le450_15c.col.txt,450,16680,30,2067647
first_fit,le450_15c.col.txt,450,16680,30,2073609
first_fit,le450_15c.col.txt,450,16680,30,2070463
first_fit,le450_15c.col.txt,450,16680,30,2060004
first_fit,le450_15c.col.txt,450,16680,30,2096933
first_fit,le450_15c.col.txt,450,16680,30,2069441
first_fit,le450_15c.col.txt,450,16680,30,2058650
first_fit,le450_15c.col.txt,450,16680,30,2172184
first_fit,le450_15c.col.txt,450,16680,30,2084049
first_fit,le450_15c.col.txt,450,16680,30,2046038
first_fit,le450_15c.col.txt,450,16680,30,2105258
first_fit,le450_15c.col.txt,450,16680,30,2068860
first_fit,zeroin.i.1.col,211,4100,49,560141
first_fit,zeroin.i.1.col,211,4100,49,566352
first_fit,zeroin.i.1.col,211,4100,49,563988
first_fit,zeroin.i.1.col,211,4100,49,564329
first_fit,zeroin.i.1.col,211,4100,49,558127
first_fit,zeroin.i.1.col,211,4100,49,569568
first_fit,zeroin.i.1.col,211,4100,49,561804
first_fit,zeroin.i.1.col,211,4100,49,567885
first_fit,zeroin.i.1.col,211,4100,49,563247
first_fit,zeroin.i.1.col,211,4100,49,567675
first_fit,zeroin.i.1.col,211,4100,49,559950
first_fit,zeroin.i.1.col,211,4100,49,570630
first_fit,zeroin.i.1.col,211,4100,49,583484
first_fit,inithx.i.2.col,645,13979,31,1922054
first_fit,inithx.i.2.col,645,13979,31,1908740
first_fit,inithx.i.2.col,645,13979,31,1969384
first_fit,inithx.i.2.col,645,13979,31,1947141
first_fit,inithx.i.2.col,645,13979,31,1941882
first_fit,inithx.i.2.col,645,13979,31,1969564
first_fit,inithx.i.2.col,645,13979,31,1950488
first_fit,inithx.i.2.col,645,13979,31,1942263
first_fit,inithx.i.2.col,645,13979,31,1927355
first_fit,inithx.i.2.col,645,13979,31,1948073
first_fit,inithx.i.2.col,645,13979,31,1937343
first_fit,inithx.i.2.col,645,13979,31,1927375
first_fit,inithx.i.2.col,645,13979,31,1924860
first_fit,le450_15d.col.txt,450,16750,31,2093947
first_fit,le450_15d.col.txt,450,16750,31,2071165
first_fit,le450_15d.col.txt,450,16750,31,2079229
first_fit,le450_15d.col.txt,450,16750,31,2079500
first_fit,le450_15d.col.txt,450,16750,31,2162796
first_fit,le450_15d.col.txt,450,16750,31,2082376
first_fit,le450_15d.col.txt,450,16750,31,2071525
first_fit,le450_15d.col.txt,450,16750,31,2179327
first_fit,le450_15d.col.txt,450,16750,31,2074921
first_fit,le450_15d.col.txt,450,16750,31,2093807
first_fit,le450_15d.col.txt,450,16750,31,2096422
first_fit,le450_15d.col.txt,450,16750,31,2093646
first_fit,le450_15d.col.txt,450,16750,31,2092013
first_fit,homer.col.txt,561,3258,15,459611
first_fit,homer.col.txt,561,3258,15,468379
first_fit,homer.col.txt,561,3258,15,461826
first_fit,homer.col.txt,561,3258,15,470633
first_fit,homer.col.txt,561,3258,15,463239
first_fit,homer.col.txt,561,3258,15,463740
first_fit,homer.col.txt,561,3258,15,467226
first_fit,homer.col.txt,561,3258,15,463109
first_fit,homer.col.txt,561,3258,15,475111
first_fit,homer.col.txt,561,3258,15,463139
first_fit,homer.col.txt,561,3258,15,468308
first_fit,homer.col.txt,561,3258,15,464531
first_fit,homer.col.txt,561,3258,15,463619
first_fit,school1.col.txt,385,19095,42,2346941
first_fit,school1.col.txt,385,19095,42,2344657
first_fit,school1.col.txt,385,19095,42,2361559
first_fit,school1.col.txt,385,19095,42,2366108
first_fit,school1.col.txt,385,19095,42,2313950
first_fit,school1.col.txt,385,19095,42,2355318
first_fit,school1.col.txt,385,19095,42,2367450
first_fit,school1.col.txt,385,19095,42,2360115
first_fit,school1.col.txt,385,19095,42,2327636
first_fit,school1.col.txt,385,19095,42,2340749
first_fit,school1.col.txt,385,19095,42,2377489
first_fit,school1.col.txt,385,19095,42,2344877
first_fit,school1.col.txt,385,19095,42,2339257
first_fit,fpsol2.i.2.col,451,8691,30,1197947
first_fit,fpsol2.i.2.col,451,8691,30,1214749
first_fit,fpsol2.i.2.col,451,8691,30,1217383
first_fit,fpsol2.i.2.col,451,8691,30,1210610
first_fit,fpsol2.i.2.col,451,8691,30,1210140
first_fit,fpsol2.i.2.col,451,8691,30,1232391
first_fit,fpsol2.i.2.col,451,8691,30,1209688
first_fit,fpsol2.i.2.col,451,8691,30,1203827
first_fit,fpsol2.i.2.col,451,8691,30,1214728
first_fit,fpsol2.i.2.col,451,8691,30,1210109
first_fit,fpsol2.i.2.col,451,8691,30,1210440
first_fit,fpsol2.i.2.col,451,8691,30,1205581
first_fit,fpsol2.i.2.col,451,8691,30,1208787
first_fit,le450_25d.col.txt,450,17425,35,2159440
first_fit,le450_25d.col.txt,450,17425,35,2163418
first_fit,le450_25d.col.txt,450,17425,35,2155502
first_fit,le450_25d.col.txt,450,17425,35,2163667
first_fit,le450_25d.col.txt,450,17425,35,2159179
first_fit,le450_25d.col.txt,450,17425,35,2164299
first_fit,le450_25d.col.txt,450,17425,35,2210616
first_fit,le450_25d.col.txt,450,17425,35,2189816
first_fit,le450_25d.col.txt,450,17425,35,2166693
first_fit,le450_25d.col.txt,450,17425,35,2158879
first_fit,le450_25d.col.txt,450,17425,35,2169849
first_fit,le450_25d.col.txt,450,17425,35,2174067
first_fit,le450_25d.col.txt,450,17425,35,2221857
first_fit,le450_25c.col.txt,450,17343,37,2197812
first_fit,le450_25c.col.txt,450,17343,37,2160491
first_fit,le450_25c.col.txt,450,17343,37,2155292
first_fit,le450_25c.col.txt,450,17343,37,2169869
first_fit,le450_25c.col.txt,450,17343,37,2136807
first_fit,le450_25c.col.txt,450,17343,37,2157356
first_fit,le450_25c.col.txt,450,17343,37,2148189
first_fit,le450_25c.col.txt,450,17343,37,2168307
first_fit,le450_25c.col.txt,450,17343,37,2147327
first_fit,le450_25c.col.txt,450,17343,37,2161724
first_fit,le450_25c.col.txt,450,17343,37,2160202
first_fit,le450_25c.col.txt,450,17343,37,2151164
first_fit,le450_25c.col.txt,450,17343,37,2147288
first_fit,david.col.txt,87,812,12,111108
first_fit,david.col.txt,87,812,12,110918
first_fit,david.col.txt,87,812,12,110146
first_fit,david.col.txt,87,812,12,120265
first_fit,david.col.txt,87,812,12,111930
first_fit,david.col.txt,87,812,12,110327
first_fit,david.col.txt,87,812,12,111449
first_fit,david.col.txt,87,812,12,111068
first_fit,david.col.txt,87,812,12,110648
first_fit,david.col.txt,87,812,12,109145
first_fit,david.col.txt,87,812,12,109345
first_fit,david.col.txt,87,812,12,111920
first_fit,david.col.txt,87,812,12,110888
first_fit,queen8_8.col.txt,64,1456,13,184146
first_fit,queen8_8.col.txt,64,1456,13,191419
first_fit,queen8_8.col.txt,64,1456,13,190958
first_fit,queen8_8.col.txt,64,1456,13,192501
first_fit,queen8_8.col.txt,64,1456,13,183725
first_fit,queen8_8.col.txt,64,1456,13,183805
first_fit,queen8_8.col.txt,64,1456,13,183784
first_fit,queen8_8.col.txt,64,1456,13,195637
first_fit,queen8_8.col.txt,64,1456,13,190126
first_fit,queen8_8.col.txt,64,1456,13,185037
first_fit,queen8_8.col.txt,64,1456,13,185277
first_fit,queen8_8.col.txt,64,1456,13,185468
first_fit,queen8_8.col.txt,64,1456,13,184486
first_fit,myciel3.col.txt,11,20,4,4869
first_fit,myciel3.col.txt,11,20,4,5681
first_fit,myciel3.col.txt,11,20,4,6121
first_fit,myciel3.col.txt,11,20,4,4889
first_fit,myciel3.col.txt,11,20,4,5019
first_fit,myciel3.col.txt,11,20,4,4960
first_fit,myciel3.col.txt,11,20,4,4849
first_fit,myciel3.col.txt,11,20,4,4939
first_fit,myciel3.col.txt,11,20,4,5139
first_fit,myciel3.col.txt,11,20,4,12944
first_fit,myciel3.col.txt,11,20,4,4989
first_fit,myciel3.col.txt,11,20,4,5029
first_fit,myciel3.col.txt,11,20,4,5581
first_fit,mulsol.i.1.col,197,3925,49,544822
first_fit,mulsol.i.1.col,197,3925,49,550963
first_fit,mulsol.i.1.col,197,3925,49,561378
first_fit,mulsol.i.1.col,197,3925,49,542146
first_fit,mulsol.i.1.col,197,3925,49,546334
first_fit,mulsol.i.1.col,197,3925,49,540593
first_fit,mulsol.i.1.col,197,3925,49,543760
first_fit,mulsol.i.1.col,197,3925,49,554901
first_fit,mulsol.i.1.col,197,3925,49,544531
first_fit,mulsol.i.1.col,197,3925,49,547827
first_fit,mulsol.i.1.col,197,3925,49,541876
first_fit,mulsol.i.1.col,197,3925,49,546334
first_fit,mulsol.i.1.col,197,3925,49,547667
first_fit,le450_15b.col.txt,450,8169,22,1077190
first_fit,le450_15b.col.txt,450,8169,22,1067752
first_fit,le450_15b.col.txt,450,8169,22,1068033
first_fit,le450_15b.col.txt,450,8169,22,1066881
first_fit,le450_15b.col.txt,450,8169,22,1065087
first_fit,le450_15b.col.txt,450,8169,22,1098349
first_fit,le450_15b.col.txt,450,8169,22,1061320
first_fit,le450_15b.col.txt,450,8169,22,1064957
first_fit,le450_15b.col.txt,450,8169,22,1071189
first_fit,le450_15b.col.txt,450,8169,22,1068253
first_fit,le450_15b.col.txt,450,8169,22,1062803
first_fit,le450_15b.col.txt,450,8169,22,1068895
first_fit,le450_15b.col.txt,450,8169,22,1102698
first_fit,queen15_15.col.txt,225,10360,25,1267407
first_fit,queen15_15.col.txt,225,10360,25,1262528
first_fit,queen15_15.col.txt,225,10360,25,1255976
first_fit,queen15_15.col.txt,225,10360,25,1274129
first_fit,queen15_15.col.txt,225,10360,25,1265042
first_fit,queen15_15.col.txt,225,10360,25,1276664
first_fit,queen15_15.col.txt,225,10360,25,1265734
first_fit,queen15_15.col.txt,225,10360,25,1271895
first_fit,queen15_15.col.txt,225,10360,25,1296832
first_fit,queen15_15.col.txt,225,10360,25,1263559
first_fit,queen15_15.col.txt,225,10360,25,1395296
first_fit,queen15_15.col.txt,225,10360,25,1260514
first_fit,queen15_15.col.txt,225,10360,25,1269200
first_fit,myciel6.col.txt,95,755,7,100498
first_fit,myciel6.col.txt,95,755,7,99797
first_fit,myciel6.col.txt,95,755,7,107852
first_fit,myciel6.col.txt,95,755,7,101420
first_fit,myciel6.col.txt,95,755,7,99056
first_fit,myciel6.col.txt,95,755,7,99747
first_fit,myciel6.col.txt,95,755,7,98776
first_fit,myciel6.col.txt,95,755,7,100779
first_fit,myciel6.col.txt,95,755,7,100349
first_fit,myciel6.col.txt,95,755,7,101591
first_fit,myciel6.col.txt,95,755,7,100098
first_fit,myciel6.col.txt,95,755,7,100087
first_fit,myciel6.col.txt,95,755,7,100919
first_fit,myciel4.col.txt,23,71,5,12513
first_fit,myciel4.col.txt,23,71,5,12613
first_fit,myciel4.col.txt,23,71,5,12694
first_fit,myciel4.col.txt,23,71,5,12633
first_fit,myciel4.col.txt,23,71,5,12714
first_fit,myciel4.col.txt,23,71,5,13214
first_fit,myciel4.col.txt,23,71,5,12443
first_fit,myciel4.col.txt,23,71,5,12604
first_fit,myciel4.col.txt,23,71,5,12353
first_fit,myciel4.col.txt,23,71,5,12703
first_fit,myciel4.col.txt,23,71,5,12424
first_fit,myciel4.col.txt,23,71,5,12504
first_fit,myciel4.col.txt,23,71,5,12744
first_fit,jean.col.txt,80,508,10,74711
first_fit,jean.col.txt,80,508,10,74670
first_fit,jean.col.txt,80,508,10,74239
first_fit,jean.col.txt,80,508,10,73979
first_fit,jean.col.txt,80,508,10,81593
first_fit,jean.col.txt,80,508,10,74270
first_fit,jean.col.txt,80,508,10,75151
first_fit,jean.col.txt,80,508,10,75081
first_fit,jean.col.txt,80,508,10,73989
first_fit,jean.col.txt,80,508,10,79619
first_fit,jean.col.txt,80,508,10,74780
first_fit,jean.col.txt,80,508,10,82444
first_fit,jean.col.txt,80,508,10,74340
first_fit,miles750.col.txt,128,4226,34,538109
first_fit,miles750.col.txt,128,4226,34,534552
first_fit,miles750.col.txt,128,4226,34,537498
first_fit,miles750.col.txt,128,4226,34,542207
first_fit,miles750.col.txt,128,4226,34,530294
first_fit,miles750.col.txt,128,4226,34,593148
first_fit,miles750.col.txt,128,4226,34,557856
first_fit,miles750.col.txt,128,4226,34,541726
first_fit,miles750.col.txt,128,4226,34,532028
first_fit,miles750.col.txt,128,4226,34,535674
first_fit,miles750.col.txt,128,4226,34,586971
first_fit,miles750.col.txt,128,4226,34,543579
first_fit,miles750.col.txt,128,4226,34,530635
first_fit,queen5_5.col.txt,25,320,8,42500
first_fit,queen5_5.col.txt,25,320,8,43361
first_fit,queen5_5.col.txt,25,320,8,42881
first_fit,queen5_5.col.txt,25,320,8,43141
first_fit,queen5_5.col.txt,25,320,8,42540
first_fit,queen5_5.col.txt,25,320,8,43392
first_fit,queen5_5.col.txt,25,320,8,42640
first_fit,queen5_5.col.txt,25,320,8,43301
first_fit,queen5_5.col.txt,25,320,8,42701
first_fit,queen5_5.col.txt,25,320,8,43201
first_fit,queen5_5.col.txt,25,320,8,42760
first_fit,queen5_5.col.txt,25,320,8,42901
first_fit,queen5_5.col.txt,25,320,8,42730
first_fit,queen11_11.col.txt,121,3960,17,494737
first_fit,queen11_11.col.txt,121,3960,17,494587
first_fit,queen11_11.col.txt,121,3960,17,493716
first_fit,queen11_11.col.txt,121,3960,17,494197
first_fit,queen11_11.col.txt,121,3960,17,491262
first_fit,queen11_11.col.txt,121,3960,17,494638
first_fit,queen11_11.col.txt,121,3960,17,496842
first_fit,queen11_11.col.txt,121,3960,17,488516
first_fit,queen11_11.col.txt,121,3960,17,527009
first_fit,queen11_11.col.txt,121,3960,17,488646
first_fit,queen11_11.col.txt,121,3960,17,493886
first_fit,queen11_11.col.txt,121,3960,17,502522
first_fit,queen11_11.col.txt,121,3960,17,490770
first_fit,queen6_6.col.txt,36,580,11,76163
first_fit,queen6_6.col.txt,36,580,11,76072
first_fit,queen6_6.col.txt,36,580,11,76023
first_fit,queen6_6.col.txt,36,580,11,75342
first_fit,queen6_6.col.txt,36,580,11,75762
first_fit,queen6_6.col.txt,36,580,11,76103
first_fit,queen6_6.col.txt,36,580,11,78517
first_fit,queen6_6.col.txt,36,580,11,75612
first_fit,queen6_6.col.txt,36,580,11,103965
first_fit,queen6_6.col.txt,36,580,11,76433
first_fit,queen6_6.col.txt,36,580,11,75862
first_fit,queen6_6.col.txt,36,580,11,75972
first_fit,queen6_6.col.txt,36,580,11,75672
first_fit,fpsol2.i.1.col,496,11654,65,1554415
first_fit,fpsol2.i.1.col,496,11654,65,1573120
first_fit,fpsol2.i.1.col,496,11654,65,1579843
first_fit,fpsol2.i.1.col,496,11654,65,1561930
first_fit,fpsol2.i.1.col,496,11654,65,1631550
first_fit,fpsol2.i.1.col,496,11654,65,1558653
first_fit,fpsol2.i.1.col,496,11654,65,1581937
first_fit,fpsol2.i.1.col,496,11654,65,1559555
first_fit,fpsol2.i.1.col,496,11654,65,1624968
first_fit,fpsol2.i.1.col,496,11654,65,1568571
first_fit,fpsol2.i.1.col,496,11654,65,1588739
first_fit,fpsol2.i.1.col,496,11654,65,1570085
first_fit,fpsol2.i.1.col,496,11654,65,1569714
first_fit,queen16_16.col.txt,256,12640,25,1542884
first_fit,queen16_16.col.txt,256,12640,25,1542663
first_fit,queen16_16.col.txt,256,12640,25,1547402
first_fit,queen16_16.col.txt,256,12640,25,1590592
first_fit,queen16_16.col.txt,256,12640,25,1545188
first_fit,queen16_16.col.txt,256,12640,25,1540830
first_fit,queen16_16.col.txt,256,12640,25,1561168
first_fit,queen16_16.col.txt,256,12640,25,1539096
first_fit,queen16_16.col.txt,256,12640,25,1548164
first_fit,queen16_16.col.txt,256,12640,25,1541741
first_fit,queen16_16.col.txt,256,12640,25,1538094
first_fit,queen16_16.col.txt,256,12640,25,1545408
first_fit,queen16_16.col.txt,256,12640,25,1551931
first_fit,le450_5b.col.txt,450,5734,13,768311
first_fit,le450_5b.col.txt,450,5734,13,760877
first_fit,le450_5b.col.txt,450,5734,13,784301
first_fit,le450_5b.col.txt,450,5734,13,764063
first_fit,le450_5b.col.txt,450,5734,13,759274
